"Bin.Id","dataset","method","purity","completeness","F1","contamination","bin.size","w1k_GC.bin.part","w1k_GC.name","w1k_GC.ncmp","w1k_GC.avg","w1k_GC.sdev","w1k_GC.skew","w1k_GC.kurt","w1k_GC.med","w1k_GC.p025","w1k_GC.p975","w1k_GC.p050","w1k_GC.p950","w1k_GC.p100","w1k_GC.p900","w5k_f4c.bin.part","w5k_f4c.name","w5k_f4c.ncmp","w5k_f4c.avg","w5k_f4c.sdev","w5k_f4c.skew","w5k_f4c.kurt","w5k_f4c.med","w5k_f4c.p025","w5k_f4c.p975","w5k_f4c.p050","w5k_f4c.p950","w5k_f4c.p100","w5k_f4c.p900","w10k_m3c.bin.part","w10k_m3c.name","w10k_m3c.ncmp","w10k_m3c.avg","w10k_m3c.sdev","w10k_m3c.skew","w10k_m3c.kurt","w10k_m3c.med","w10k_m3c.p025","w10k_m3c.p975","w10k_m3c.p050","w10k_m3c.p950","w10k_m3c.p100","w10k_m3c.p900","w10k_m4c.bin.part","w10k_m4c.name","w10k_m4c.ncmp","w10k_m4c.avg","w10k_m4c.sdev","w10k_m4c.skew","w10k_m4c.kurt","w10k_m4c.med","w10k_m4c.p025","w10k_m4c.p975","w10k_m4c.p050","w10k_m4c.p950","w10k_m4c.p100","w10k_m4c.p900","w50k_k4s.bin.part","w50k_k4s.name","w50k_k4s.ncmp","w50k_k4s.avg","w50k_k4s.sdev","w50k_k4s.skew","w50k_k4s.kurt","w50k_k4s.med","w50k_k4s.p025","w50k_k4s.p975","w50k_k4s.p050","w50k_k4s.p950","w50k_k4s.p100","w50k_k4s.p900","checkm.ngenomes","checkm.nmarkers","checkm.nmarker.sets","checkm.Completeness","checkm.Contamination","checkm.Strain.heterogeneity","checkm.Purity"
"MockI_mc_bin.72","HC227","Mc",99.5801438148257,92.4075522211841,95.8598652909047,0.421626409733893,5161721,1,"bin.72_w1k_s500_points.csv",9955,0.340130688096434,0.0145942939944954,-1.06867562104211,7.0439979077888,0.3415,0.309425,0.365,0.316,0.3615,0.323,0.3565,0.968211183828029,"bin.72_w5k_s1k_cmp.csv",8472786,0.0288504291458559,0.0187878658963184,4.99455159730674,44.9559426682272,0.024337,0.012575,0.071247,0.013865,0.056279,0.015535,0.044767,0.907523672821526,"bin.72_w10k_s5k_m3c_cmp.csv",252405,0.033677602725778,0.0188019379066133,1.86065126991443,8.01968572594531,0.029151,0.0112821,0.085769,0.013221,0.0711328,0.015793,0.056679,0.907523672821526,"bin.72_w10k_s5k_m4c_cmp.csv",252405,0.147659262807789,0.0434797335683507,1.68139943719341,7.37369752130515,0.138752,0.090467,0.266999,0.0969712,0.2341698,0.1048984,0.2002906,0.296065207708824,"bin.72_w50k_s5k_cmp.csv",4465,0.652902395296753,0.0765341386663607,-1.80872890471107,9.09314360628909,0.658404,0.4189478,0.7683382,0.5461114,0.7538628,0.5846298,0.7348714,274,388,214,97.93,0.93,25,99.0785693054592
"MockI_mc_bin.73","HC227","Mc",99.8625115422327,85.2523304215013,91.9808670164578,0.137677748780749,3786435,1,"bin.73_w1k_s500_points.csv",7524,0.302475345560872,0.0241105463848529,-0.816823972707815,5.65210227189999,0.304,0.25,0.345,0.2615,0.338925,0.273,0.331,0.997107569521199,"bin.73_w5k_s1k_cmp.csv",6666726,0.0696077530012483,0.0591657120136885,3.85660888687823,25.3639151522135,0.051735,0.022884,0.232973,0.025799,0.174582,0.02965,0.127089,0.997107569521199,"bin.73_w10k_s5k_m3c_cmp.csv",255970,0.044299845700668,0.0304455081648639,2.6036898778236,13.3696591355562,0.035869,0.013267,0.129476975,0.015625,0.10177675,0.018742,0.078716,0.997107569521199,"bin.73_w10k_s5k_m4c_cmp.csv",255970,0.24607884465367,0.0573190112894044,0.613746106251522,3.48487149619945,0.2390605,0.152704225,0.3768701,0.1647597,0.35165265,0.1791589,0.3234351,0.943667328238831,"bin.73_w50k_s5k_cmp.csv",137026,0.6338417429247,0.0567982459615401,-1.56571997706682,11.0361339301459,0.635956,0.52860425,0.729263375,0.5539615,0.71539675,0.574228,0.6988615,564,349,230,87.39,0,0,100
"MockI_mc_bin.74","HC227","Mc",100,93.4021314688066,96.5885233626509,0,4146389,1,"bin.74_w1k_s500_points.csv",8136,0.297387721238938,0.021399786267312,-1.52460575836254,8.32166514803495,0.3,0.2475,0.33,0.261,0.3255,0.273,0.32,0.99869525025269,"bin.74_w5k_s1k_cmp.csv",6784086,0.071690146681071,0.0602409200826582,5.18495956589082,38.3309274139356,0.05696,0.028903,0.20935875,0.031928,0.14489,0.035879,0.110342,0.979886836473857,"bin.74_w10k_s5k_m3c_cmp.csv",228826,0.0650662770664173,0.029049574670116,1.36763868834456,6.20878746185616,0.059579,0.025044625,0.138221375,0.02905025,0.11996175,0.034292,0.1023505,0.979886836473857,"bin.74_w10k_s5k_m4c_cmp.csv",228826,0.161855040900073,0.0389166087902146,1.2659321729526,5.99251041860506,0.155886,0.104130875,0.261447875,0.11155925,0.23323775,0.120206,0.209151,0.596646865501524,"bin.74_w50k_s5k_cmp.csv",24090,0.619537795724367,0.060835697325003,-2.40542088151235,14.0805089770346,0.6259765,0.477706025,0.7068766,0.53932205,0.69444135,0.5633208,0.6799127,541,304,171,95.56,0.29,0,99.7108385681524
"MockI_mc_bin.75","HC227","Mc",96.955747358466,57.6838340145052,72.3330881747406,3.13983721901369,2877010,1,"bin.75_w1k_s500_points.csv",5466,0.318817874130992,0.0142655859689336,-0.922190093243882,6.82814983049836,0.3195,0.2893125,0.3436875,0.295,0.34,0.302,0.3355,0.94781665687641,"bin.75_w5k_s1k_cmp.csv",2133145,0.0314118120080913,0.0149649946257162,4.16006333459119,36.4032421358113,0.028402,0.015282,0.065893,0.016847,0.054685,0.018837,0.045782,0.841333884831822,"bin.75_w10k_s5k_m3c_cmp.csv",53301,0.0417303717753888,0.0196835866672558,1.93512100742391,10.4066242191133,0.038035,0.015977,0.089454,0.018518,0.07647,0.02181,0.064945,0.841333884831822,"bin.75_w10k_s5k_m4c_cmp.csv",53301,0.191993774281908,0.0377187713453312,0.498290476567589,3.74746816504736,0.189061,0.1270685,0.27463,0.136231,0.25833,0.146945,0.240847,0.084741450325164,"bin.75_w50k_s5k_cmp.csv",55,0.614862745454545,0.163910604400942,-1.01881356658002,2.53274433182012,0.712719,0.2724333,0.75772145,0.2773674,0.7549459,0.3508582,0.748434,5449,104,58,63.79,0,0,100
"MockI_mc_bin.76","HC227","Mc",9.46627058988162,82.4700285279005,16.9831418730529,956.38222624746,74376590,1,"bin.76_w1k_s500_points.csv",141509,0.318967532100432,0.020272704188023,-0.527630730314929,4.9494336222681,0.3195,0.2765,0.3565,0.286,0.3505,0.295,0.344,0.888481563889928,"bin.76_w5k_s1k_cmp.csv",1673455878,0.0589882630649059,0.0389065129206155,5.06361931133198,53.5375789773308,0.049615,0.021981,0.145098,0.025065,0.118824,0.02898,0.096847,0.818369906445025,"bin.76_w10k_s5k_m3c_cmp.csv",56005236,0.113611185472605,0.0630819522595705,1.20016383478187,4.78851124901844,0.09913,0.031188,0.269848,0.037829,0.237928,0.047071,0.201909,0.818369906445025,"bin.76_w10k_s5k_m4c_cmp.csv",56005236,0.243848484227814,0.0625039595785955,0.586697568839188,3.30714040883158,0.236633,0.141265,0.384227,0.153983,0.358376,0.169631,0.328859,0.602126852010828,"bin.76_w50k_s5k_cmp.csv",15017940,0.712693014583558,0.0529478391796588,-0.72752167735959,5.27784309870452,0.71762,0.598836,0.802395,0.619279,0.790198,0.642908,0.775613,5656,56,24,100,1725.7,7.84,5.47735115298241
"MockI_mc_bin.77","HC227","Mc",100,95.8677999658974,97.890311712889,0,1624405,1,"bin.77_w1k_s500_points.csv",3184,0.194433417085427,0.0164658404999124,-0.390776280668822,3.53424526417483,0.1955,0.1565,0.2245,0.164575,0.220925,0.174,0.2145,0.991309433300193,"bin.77_w5k_s1k_cmp.csv",1023165,0.0332627432378942,0.0184503599636872,2.60627382408665,14.0938129381285,0.027989,0.01449,0.0819729,0.015968,0.069155,0.01786,0.0556976,0.957502593257223,"bin.77_w10k_s5k_m3c_cmp.csv",34453,0.0408236980524192,0.0374381368947022,6.01346918775026,51.0339762191329,0.032462,0.0133822,0.1077771,0.0155352,0.0851564,0.0183402,0.06603,0.957502593257223,"bin.77_w10k_s5k_m4c_cmp.csv",34453,0.111661657127101,0.0377940315480249,3.06922022304933,19.6041424140667,0.104722,0.0663638,0.2043085,0.0718436,0.17526,0.0783962,0.1487408,0.528999233565521,"bin.77_w50k_s5k_cmp.csv",4560,0.595193068640351,0.0750758328310431,-2.32210101019341,9.93705377963365,0.6108345,0.354109125,0.685343375,0.44432795,0.6738338,0.5262391,0.661237,26,618,246,99.36,0.81,0,99.1965082829084
"MockI_mc_bin.78","HC227","Mc",99.7553007873403,74.0400735699446,84.9952403693193,0.245299458503327,2711660,1,"bin.78_w1k_s500_points.csv",5346,0.212790310512533,0.019312192855975,0.00595511420245941,3.36285191783666,0.2125,0.1745,0.2495,0.1815,0.2445,0.189,0.2375,0.990439066844663,"bin.78_w5k_s1k_cmp.csv",3116256,0.0646086747606743,0.0347863957262444,3.39480482510546,24.9216736218242,0.0551005,0.030332,0.153295,0.033128,0.12752,0.036664,0.103171,0.982426631657361,"bin.78_w10k_s5k_m3c_cmp.csv",112101,0.0955354171238437,0.0394852388536626,1.14241479978586,5.27886440878052,0.089094,0.037971,0.19159,0.044074,0.168623,0.052059,0.14662,0.982426631657361,"bin.78_w10k_s5k_m4c_cmp.csv",112101,0.161029960357178,0.0360178197314668,0.9622203703013,5.05818855735581,0.156539,0.104744,0.2464545,0.111987,0.225756,0.120514,0.20626,0.727899515425975,"bin.78_w50k_s5k_cmp.csv",33930,0.607499154022988,0.0590464405199033,-2.39495757483369,13.9917882765593,0.61367,0.4665231,0.6919697,0.52802235,0.680744,0.5539751,0.6662474,5449,103,57,80.7,0,0,100
"MockI_mc_bin.79","HC227","Mc",37.9150699240086,90.9402060915196,53.5174713753778,163.747370637652,15736121,1,"bin.79_w1k_s500_points.csv",29608,0.285875050661983,0.0193188082153223,-0.799212510137211,5.10441724080955,0.288,0.241,0.319,0.2515,0.3135,0.262,0.30715,0.857351567136526,"bin.79_w5k_s1k_cmp.csv",64803420,0.0993664777793672,0.0607246401459689,2.59588566561258,12.4815510632131,0.082941,0.038097,0.277025,0.042564,0.214905,0.048829,0.165034,0.739745392145879,"bin.79_w10k_s5k_m3c_cmp.csv",2075703,0.107033015745509,0.0577801737574075,1.15237471893106,4.8678778836934,0.096686,0.02769655,0.25162545,0.033767,0.219872,0.042903,0.1850108,0.739745392145879,"bin.79_w10k_s5k_m4c_cmp.csv",2075703,0.291365070613667,0.06453972454539,0.16655170376575,2.91448943030941,0.290443,0.17106255,0.42225,0.1866621,0.400057,0.207202,0.374909,0.543918860308713,"bin.79_w50k_s5k_cmp.csv",747253,0.656706889345376,0.060807630993427,-0.990989376069525,6.62666339363504,0.663564,0.5371103,0.7547241,0.557294,0.74219,0.579192,0.727269,5449,104,58,100,177.01,1.9,36.0997797913433
"MockI_mc_bin.7","HC227","Mc",99.8504607832516,80.0486880592663,88.8597688120183,0.149763171421916,2815315,1,"bin.7_w1k_s500_points.csv",5587,0.303109718990514,0.0137023838958306,-1.12682808216159,7.30269999822123,0.3045,0.272,0.326,0.2795,0.3225,0.287,0.318,0.998504607832516,"bin.7_w5k_s1k_cmp.csv",3627471,0.0511323951728353,0.0179032165168946,2.10461475936709,12.1972531701581,0.047812,0.027934,0.09477525,0.030359,0.0822875,0.033426,0.071668,0.998504607832516,"bin.7_w10k_s5k_m3c_cmp.csv",137550,0.0672667569901854,0.0293630475974592,1.4747162803801,7.165414301693,0.062071,0.02645045,0.140230125,0.030835,0.1207301,0.036179,0.1037021,0.998504607832516,"bin.7_w10k_s5k_m4c_cmp.csv",137550,0.205417900697928,0.0377908917602408,0.466053198585864,3.73214491679415,0.2026035,0.139738175,0.28790165,0.14929,0.27168755,0.1602354,0.2542302,0.92583991489407,"bin.7_w50k_s5k_cmp.csv",55278,0.595419274394877,0.0537743042326839,-2.1368966544654,13.2333859832316,0.600284,0.48514485,0.67801005,0.5204274,0.6655526,0.5429235,0.6514958,63,336,201,88.4,0,0,100
"MockI_mc_bin.80","HC227","Mc",99.7390825669075,91.7528552632171,95.5794349417031,0.261599993079372,3502273,1,"bin.80_w1k_s500_points.csv",6941,0.227633842385823,0.0156268937085225,-0.534742927303977,4.87216544548372,0.2285,0.1935,0.257,0.202,0.252,0.209,0.2465,0.992154809176783,"bin.80_w5k_s1k_cmp.csv",5546115,0.0987509690161491,0.0400234265441016,2.3514207105688,12.1459297725911,0.089012,0.053134,0.203758,0.057427,0.173276,0.06284,0.145197,0.990182661374485,"bin.80_w10k_s5k_m3c_cmp.csv",209628,0.0794026390701624,0.0404040914119017,2.66035200381503,15.3821860420149,0.071668,0.030493,0.175520175,0.035437,0.14423965,0.0418137,0.121172,0.990182661374485,"bin.80_w10k_s5k_m4c_cmp.csv",209628,0.25232770258267,0.0482900651677576,0.632799641183912,3.97643915810438,0.247601,0.17175235,0.362662975,0.182925,0.33893065,0.19602,0.3147223,0.928084418319189,"bin.80_w50k_s5k_cmp.csv",93528,0.60969438399196,0.0571043625991236,-1.51987945895694,12.5402266597325,0.6125225,0.503684625,0.7076635,0.53185575,0.68477025,0.5540747,0.6665283,52,693,297,96.63,1.52,12.5,98.5027580772262
"MockI_mc_bin.81","HC227","Mc",99.9015673643815,82.6250781347669,90.4456967002794,0.0985296209212029,1696615,1,"bin.81_w1k_s500_points.csv",3314,0.198332830416415,0.016351314807698,0.479145448961893,5.80920287601384,0.1985,0.166,0.229,0.1725,0.2225,0.178,0.217,0.994299826419076,"bin.81_w5k_s1k_cmp.csv",1075311,0.0579857457907526,0.0452675102132888,5.30406355936998,41.4395783005927,0.046669,0.025639,0.16555475,0.028107,0.1210615,0.031243,0.088923,0.967913168279191,"bin.81_w10k_s5k_m3c_cmp.csv",35778,0.0496115662418246,0.0312391353630368,2.38014114602332,11.3045268082519,0.041127,0.016598,0.1380533,0.0192577,0.11113235,0.0228175,0.085944,0.967913168279191,"bin.81_w10k_s5k_m4c_cmp.csv",35778,0.173531546397227,0.055486046833616,2.24060683238223,10.3961407262777,0.162445,0.10581135,0.3408729,0.114441,0.27571855,0.1235534,0.2297686,0.481663783474742,"bin.81_w50k_s5k_cmp.csv",3081,0.596072768581629,0.082575595916039,-2.16807213274803,9.00671513229768,0.612446,0.326386,0.69772,0.416071,0.684494,0.522061,0.668217,131,177,106,91.24,3.37,14.29,96.7398664989842
"MockI_mc_bin.82","HC227","Mc",99.9189160194502,99.7659388750718,99.8423688499109,0.0811497800216695,2008905,1,"bin.82_w1k_s500_points.csv",3989,0.297343193782903,0.0186371287927275,-1.51660310457158,9.05328221073148,0.3,0.2535,0.3245,0.2655,0.3205,0.275,0.3165,0.996796762415346,"bin.82_w5k_s1k_cmp.csv",1855701,0.0778545072891592,0.0674573080555603,4.70830079701239,32.6064975519611,0.059459,0.029827,0.24455,0.033003,0.174539,0.037116,0.12763,0.996796762415346,"bin.82_w10k_s5k_m3c_cmp.csv",70876,0.0619779558948022,0.037294784198899,2.53121074957709,13.5178521912898,0.0532965,0.020274875,0.163850375,0.02385275,0.13032925,0.028642,0.102436,0.996796762415346,"bin.82_w10k_s5k_m4c_cmp.csv",70876,0.244361224462441,0.0518374903855243,0.519308835500787,3.88976751661986,0.2399125,0.155759125,0.35921575,0.1685635,0.33555525,0.1834625,0.311324,0.95522784800675,"bin.82_w50k_s5k_cmp.csv",29403,0.630091999149747,0.0620421062781275,-2.46964851442021,14.4173795831845,0.63678,0.4742392,0.718958,0.5477568,0.706118,0.5750732,0.6912088,65,476,217,99.54,2.97,81.82,97.1156647567253
"MockI_mc_bin.83","HC227","Mc",99.1008230750251,97.4256196780414,98.2560816085154,0.907335476209064,4643372,1,"bin.83_w1k_s500_points.csv",9177,0.323798082161927,0.0130642289749658,-0.912583321910672,5.85533571040576,0.325,0.294,0.3455,0.3015,0.3425,0.308,0.3385,0.980932176013466,"bin.83_w5k_s1k_cmp.csv",9633855,0.0329906600247772,0.0146549816694135,5.46290011043484,75.1740019691048,0.029892,0.017745,0.06897,0.019259,0.057061,0.021148,0.046987,0.972254645977105,"bin.83_w10k_s5k_m3c_cmp.csv",366796,0.0509445815003435,0.0217890300987939,1.31899790472563,6.26686801387408,0.047266,0.019967,0.103744125,0.023156,0.090962,0.027369,0.0785535,0.972254645977105,"bin.83_w10k_s5k_m4c_cmp.csv",366796,0.197957908052432,0.0426080433674016,0.663854312925845,3.77017894905216,0.193258,0.128064875,0.295881,0.13715,0.2756685,0.14803,0.254303,0.931207536247365,"bin.83_w50k_s5k_cmp.csv",208981,0.608564546140558,0.0465563351195108,-1.78867812806432,12.9389768525757,0.611621,0.520964,0.684393,0.540188,0.673399,0.55794,0.660307,100,693,300,95.94,1.08,20,98.9315393747527
"MockI_mc_bin.84","HC227","Mc",99.161342976951,74.9072182481914,85.3445367489526,0.845749964523909,3003677,1,"bin.84_w1k_s500_points.csv",5924,0.19763352464551,0.0178349372770435,-0.182576838250586,6.38515782739093,0.199,0.1560375,0.2275,0.1665,0.222925,0.176,0.2175,0.987259948389923,"bin.84_w5k_s1k_cmp.csv",3862810,0.0691263295761376,0.0473627915652285,5.80902085187831,56.1072685600973,0.057503,0.030996,0.173112,0.03405,0.13797,0.037879,0.108249,0.98238891864871,"bin.84_w10k_s5k_m3c_cmp.csv",140185,0.117728922666476,0.0559169661841024,1.85899829462835,9.80806842550515,0.106935,0.0442636,0.255428,0.0516318,0.218005,0.061088,0.1847516,0.98238891864871,"bin.84_w10k_s5k_m4c_cmp.csv",140185,0.283724086649784,0.049370185644209,0.249756987561018,3.30559457819468,0.281241,0.19469,0.387736,0.208195,0.3692502,0.223324,0.3483316,0.80476329512128,"bin.84_w50k_s5k_cmp.csv",43071,0.619719579693994,0.0609122790910182,-2.18741238261093,13.1299534036245,0.625751,0.49309775,0.71002,0.5361655,0.6977395,0.5604,0.682432,86,689,365,84.93,0.55,0,99.4530084535057
"MockI_mc_bin.85","HC227","Mc",99.395921026819,94.0147026951107,96.630451674445,0.607750264739705,3133997,1,"bin.85_w1k_s500_points.csv",6194,0.237395786244753,0.0206162897535067,-1.09141303672402,5.54617454627837,0.24,0.183,0.27,0.1985,0.265,0.2135,0.2595,0.996952773088168,"bin.85_w5k_s1k_cmp.csv",4293915,0.198019322397625,0.0648320267473393,1.26406713130948,5.72202120988979,0.185614,0.106642,0.362295,0.117964,0.322377,0.130763,0.282084,0.99473834850512,"bin.85_w10k_s5k_m3c_cmp.csv",155961,0.121082790999032,0.0544897870577488,1.21225562762888,4.87692619188077,0.110278,0.045811,0.262526,0.053287,0.231003,0.063206,0.19439,0.99473834850512,"bin.85_w10k_s5k_m4c_cmp.csv",155961,0.2284027951988,0.0454038437391819,0.484866715776596,3.4824095395537,0.224307,0.151458,0.328225,0.161856,0.309192,0.174226,0.288478,0.817208504028562,"bin.85_w50k_s5k_cmp.csv",45451,0.599074082506435,0.0602614218743405,-2.16273417705145,13.1335544183438,0.605091,0.47698275,0.68919375,0.515039,0.6764725,0.539535,0.660442,223,876,305,90.3,1.48,10,98.5415845486795
"MockI_mc_bin.86","HC227","Mc",34.0841390617166,54.8693497152631,42.048368684219,193.391597243893,9923345,1,"bin.86_w1k_s500_points.csv",18711,0.316810512532735,0.0217958887289068,-1.14402338920071,5.59559103237452,0.32,0.2625,0.351,0.276,0.346,0.29,0.3405,0.861099961756847,"bin.86_w5k_s1k_cmp.csv",28414491,0.0503331207754874,0.0461853129105226,5.93952863731797,52.5654930244631,0.039648,0.017343,0.15302075,0.019726,0.107894,0.022987,0.079316,0.802629556868173,"bin.86_w10k_s5k_m3c_cmp.csv",957036,0.0513238733589959,0.0285446413601158,2.05585411041176,11.5478658085965,0.046146,0.014945,0.120512375,0.017996,0.10141225,0.022372,0.08452,0.802629556868173,"bin.86_w10k_s5k_m4c_cmp.csv",957036,0.178945403061118,0.0527506795048334,0.921512509371337,4.57248512392731,0.172703,0.096928,0.30464125,0.10593875,0.275455,0.117811,0.246118,0.622344078534002,"bin.86_w50k_s5k_cmp.csv",207690,0.700349317155376,0.0691260931289534,-1.16947212099445,7.09128493020375,0.7092985,0.569776625,0.803916325,0.5922689,0.79261885,0.6151447,0.7788961,5449,104,58,92.01,90.05,22.86,52.6177321757432
"MockI_mc_bin.87","HC227","Mc",100,6.32852264413926,11.9037159301453,0,240789,1,"bin.87_w1k_s500_points.csv",475,0.268207368421053,0.0290955911884341,-0.559281300538836,3.30763343460046,0.271,0.202425,0.315075,0.21635,0.3105,0.2299,0.3035,1,"bin.87_w5k_s1k_cmp.csv",23871,0.131549061790457,0.0722898552605825,1.46025785131956,5.63600420394803,0.110733,0.0446125,0.32046575,0.0538475,0.277923,0.063743,0.231353,0.977901814451657,"bin.87_w10k_s5k_m3c_cmp.csv",820,0.0578912548780488,0.0241281397309521,0.665845075771989,3.34983341858013,0.0550995,0.018784575,0.11343245,0.0229063,0.1021951,0.029276,0.0903503,0.977901814451657,"bin.87_w10k_s5k_m4c_cmp.csv",820,0.235977336585366,0.0451880304833696,-0.529304865687213,3.98216204387393,0.237303,0.123545675,0.318218275,0.16031235,0.3059552,0.1837831,0.2901729,0.812885970704642,"bin.87_w50k_s5k_cmp.csv",55,0.50222,0.130622288906263,-0.840401562978768,2.31108431456423,0.56295,0.24156875,0.6352768,0.263855,0.6284446,0.2837362,0.6248252,5656,56,24,0,0,0,100
"MockI_mc_bin.88","HC227","Mc",100,92.221668201436,95.9534573436264,0,6313378,1,"bin.88_w1k_s500_points.csv",12341,0.231108013937282,0.0177758213067579,-0.629988541320359,3.66469492542917,0.233,0.1895,0.261,0.198,0.2565,0.208,0.2515,0.992368586199021,"bin.88_w5k_s1k_cmp.csv",14985075,0.109854820491122,0.0491667335917589,2.64741181688278,13.991087673091,0.097197,0.057681,0.243999,0.06226,0.200491,0.068101,0.1640456,0.96357781840403,"bin.88_w10k_s5k_m3c_cmp.csv",489555,0.0397881635321874,0.046426271544377,8.08949188223873,86.5048969088032,0.030424,0.012755,0.12588895,0.014769,0.0869863,0.017383,0.0609376,0.96357781840403,"bin.88_w10k_s5k_m4c_cmp.csv",489555,0.146359996686787,0.0491599407804092,2.69181502048596,13.7073967449925,0.135854,0.0907,0.29213005,0.0969287,0.2361443,0.1043944,0.1929166,0.520553814455589,"bin.88_w50k_s5k_cmp.csv",32896,0.612428445130107,0.071699501944997,-0.336043643975963,10.7238609519691,0.609878,0.500231,0.787809,0.53374025,0.71823175,0.5533315,0.6739495,364,303,203,94.75,0.16,0,99.8402555910543
"MockI_mc_bin.89","HC227","Mc",58.5453047660644,87.5414298148598,70.1657094721212,70.8078904014258,8703656,1,"bin.89_w1k_s500_points.csv",16192,0.205494102025692,0.017276438791952,-0.47872171307585,3.6302886575817,0.207,0.1665,0.236,0.1745,0.231,0.183,0.226,0.879209495412043,"bin.89_w5k_s1k_cmp.csv",15293215,0.0922120076798763,0.0413385550255744,1.57638305530163,7.41087559353131,0.083884,0.037472,0.194328,0.042724,0.16763,0.049626,0.143769,0.678117678364127,"bin.89_w10k_s5k_m3c_cmp.csv",364231,0.0992321134856726,0.0568631294531995,1.3851564028726,5.68513958376296,0.085574,0.028476,0.241867,0.0338655,0.210274,0.04112,0.175814,0.678117678364127,"bin.89_w10k_s5k_m4c_cmp.csv",364231,0.240532839662192,0.0638161344393762,0.521403396838577,2.91488894962216,0.232514,0.13966525,0.378437,0.1506175,0.355957,0.164275,0.329128,0.215195085835194,"bin.89_w50k_s5k_cmp.csv",9591,0.660825880200188,0.0928466962317402,-1.28271019317157,6.8760900194055,0.661554,0.419101,0.801771,0.529123,0.780364,0.568675,0.763116,80,921,366,98.7,81.6,1.18,55.0660792951542
"MockI_mc_bin.8","HC227","Mc",28.8101945561075,79.9928368829578,42.3629592523564,247.099356810143,16848350,1,"bin.8_w1k_s500_points.csv",31622,0.3474762032762,0.018019894766943,-0.798382854947312,5.89842169176253,0.3485,0.3087625,0.3795,0.3185,0.3745,0.326,0.369,0.880564743728614,"bin.8_w5k_s1k_cmp.csv",68462551,0.0322447246958414,0.0159293705123378,2.5034357573516,19.2844131566166,0.029769,0.011432,0.068368,0.013227,0.058909,0.015847,0.05029,0.753187463460814,"bin.8_w10k_s5k_m3c_cmp.csv",1955253,0.0906388362431869,0.0475996193597403,0.591009557159864,3.42275993037842,0.08758,0.018178,0.192202,0.02268,0.173228,0.029938,0.153215,0.753187463460814,"bin.8_w10k_s5k_m4c_cmp.csv",1949325,0.171361117476562,0.0434532322745471,0.574293442441365,4.04549116069365,0.168379,0.0969551,0.26464,0.105991,0.246818,0.117804,0.2276516,0.370900711345621,"bin.8_w50k_s5k_cmp.csv",170820,0.723935120378176,0.0723099780661709,-1.34937742452301,6.56756602430624,0.744874,0.57862575,0.819379525,0.60204775,0.8096292,0.6249829,0.7977533,5449,104,58,100,236.79,3.19,29.6920929956353
"MockI_mc_bin.90","HC227","Mc",99.9574223401619,74.5257009069384,85.3881661689619,0.0425957961312984,6566054,1,"bin.90_w1k_s500_points.csv",12225,0.312175501022495,0.0117797892009493,-0.38002614171966,3.99058611504168,0.3125,0.287,0.3335,0.292,0.3305,0.2975,0.3265,0.891435403973224,"bin.90_w5k_s1k_cmp.csv",8563591,0.039606324105857,0.0133734438386484,1.17448963214256,4.96434006975383,0.036942,0.02104775,0.07311925,0.022926,0.065539,0.025334,0.057568,0.700637704167526,"bin.90_w10k_s5k_m3c_cmp.csv",191271,0.0584714522954342,0.0279142286823142,1.30287905971693,5.48079127563804,0.052497,0.021118,0.12901775,0.024664,0.1133915,0.029241,0.096225,0.700637704167526,"bin.90_w10k_s5k_m4c_cmp.csv",191271,0.228630135237438,0.0490114299759368,0.643729625910869,3.63364459658927,0.222839,0.148843,0.3404025,0.1590665,0.318129,0.171254,0.294114,0.114875235567664,"bin.90_w50k_s5k_cmp.csv",990,0.606531853535354,0.0896243080805416,-2.24373031639607,8.56896412548195,0.6278015,0.2899506,0.7088064,0.3942986,0.6961637,0.5283881,0.6798253,120,572,265,94.45,1.64,71.43,98.3864620228257
"MockI_mc_bin.91","HC227","Mc",98.708703163162,68.3307890055348,80.7574721556292,1.30818944577112,1685522,1,"bin.91_w1k_s500_points.csv",3312,0.197516606280193,0.0155916110405501,-0.477366927790175,3.94483295678938,0.1985,0.1633875,0.2235,0.170275,0.2205,0.1775,0.2165,0.994927980767976,"bin.91_w5k_s1k_cmp.csv",1140805,0.0626779293779393,0.0296135876688002,4.79901927575,46.3627548658462,0.056424,0.032152,0.1277609,0.035215,0.108424,0.038966,0.091264,0.98911257165436,"bin.91_w10k_s5k_m3c_cmp.csv",39060,0.070774585483871,0.0422797449305049,2.53570900185909,12.3961987204498,0.060821,0.024518425,0.1933501,0.02869485,0.149140799999999,0.0340849,0.114244,0.98911257165436,"bin.91_w10k_s5k_m4c_cmp.csv",39060,0.226195634818228,0.0461069822261691,1.09998925899301,6.47642011397092,0.220956,0.154080475,0.327702775,0.1641688,0.3032692,0.1756706,0.2819666,0.639165789589219,"bin.91_w50k_s5k_cmp.csv",4186,0.588947639990444,0.0761384946559065,-2.28704648024729,10.6071127853288,0.6013015,0.3353855,0.686728875,0.4448005,0.6694105,0.532759,0.653145,294,472,265,75.62,0.79,25,99.2161920825479
